mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2008,380 000 ₽,160000,чёрный,nan,1407,-,3699,дисковые,B,140,3,4,6,4,2467,автомат,автомат,95 / 70 при 6000,180,140 при 4000,АИ-95,95 л.с.,1.4 л,160/680,1364,40,дисковые,1510,передний,12.6 с,12.6,205/45/R17,"переднее, поперечное",рядное,6.5 л,nan,распределенный впрыск (многоточечный),1175,nan,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,Euro 4,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2009,550 000 ₽,81000,бежевый,nan,1407,-,3699,дисковые,B,140,3,4,6,4,2467,автомат,автомат,95 / 70 при 6000,180,140 при 4000,АИ-95,95 л.с.,1.4 л,160/680,1364,40,дисковые,1510,передний,12.6 с,12.6,205/45/R17,"переднее, поперечное",рядное,6.5 л,nan,распределенный впрыск (многоточечный),1175,nan,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,Euro 4,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2008,550 000 ₽,140000,зелёный,139,1407,77 × 85.8,3699,дисковые,B,139,3,4,6,4,2467,автомат,автомат,120 / 88 при 6000,197,160 при 4250,АИ-95,120 л.с.,1.6 л,160/680,1598,40,дисковые,1555,передний,10.4 с,10.4,175/65/R15,"переднее, поперечное",рядное,6.4 л,8.7/5.1/6.4,распределенный впрыск (многоточечный),1180,11,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,nan,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2008,420 000 ₽,140000,серебристый,nan,1407,-,3699,дисковые,B,140,3,4,6,4,2467,механика,механика,95 / 70 при 6000,185,140 при 4000,АИ-95,95 л.с.,1.4 л,160/680,1364,40,дисковые,1510,передний,10.9 с,10.9,205/45/R17,"переднее, поперечное",рядное,5.7 л,7.6/4.6/5.7,распределенный впрыск (многоточечный),1135,nan,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,Euro 4,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2009,435 000 ₽,201110,красный,139,1407,77 × 85.8,3699,дисковые,B,139,3,4,6,4,2467,автомат,автомат,120 / 88 при 6000,197,160 при 4250,АИ-95,120 л.с.,1.6 л,160/680,1598,40,дисковые,1555,передний,10.4 с,10.4,175/65/R15,"переднее, поперечное",рядное,6.4 л,8.7/5.1/6.4,распределенный впрыск (многоточечный),1180,11,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,nan,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2007,550 000 ₽,106000,жёлтый,nan,1407,-,3699,дисковые,B,140,3,4,6,4,2467,автомат,автомат,95 / 70 при 6000,180,140 при 4000,АИ-95,95 л.с.,1.4 л,160/680,1364,40,дисковые,1510,передний,12.6 с,12.6,205/45/R17,"переднее, поперечное",рядное,6.5 л,nan,распределенный впрыск (многоточечный),1175,nan,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,Euro 4,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2007,508 000 ₽,168000,красный,139,1407,77 × 85.8,3699,дисковые,B,139,3,4,6,4,2467,автомат,автомат,120 / 88 при 6000,197,160 при 4250,АИ-95,120 л.с.,1.6 л,160/680,1598,40,дисковые,1555,передний,10.4 с,10.4,175/65/R15,"переднее, поперечное",рядное,6.4 л,8.7/5.1/6.4,распределенный впрыск (многоточечный),1180,11,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,nan,5 / 5,EuroNCAP
MINI ,Hatch ,II (R56) 2006 – 2010 ,Хэтчбек 3 дв. ,2009,455 000 ₽,100000,красный,nan,1407,-,3699,дисковые,B,140,3,4,6,4,2467,автомат,автомат,95 / 70 при 6000,180,140 при 4000,АИ-95,95 л.с.,1.4 л,160/680,1364,40,дисковые,1510,передний,12.6 с,12.6,205/45/R17,"переднее, поперечное",рядное,6.5 л,nan,распределенный впрыск (многоточечный),1175,nan,Великобритания,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1683,1467,1459,Euro 4,5 / 5,EuroNCAP
Toyota ,Avensis ,III Рестайлинг 2011 – 2015 ,Седан ,2012,851 000 ₽,95775,чёрный,155,1480,80.5 × 88.3,4695,дисковые,D,140,4,5,6,4,2700,механика,механика,147 / 108 при 6400,200,180 при 4000,АИ-95,147 л.с.,1.8 л,509,1798,60,дисковые вентилируемые,1950,передний,9.4 с,9.4,205/60/R16  215/55/R17,"переднее, поперечное",рядное,6.5 л,8.5/5.4/6.5,распределенный впрыск (многоточечный),1440,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1810,1560,1560,Euro 4,nan,nan
Toyota ,Avensis ,III Рестайлинг 2011 – 2015 ,Седан ,2012,854 487 ₽,162700,белый,157,1480,80.5 × 88.3,4695,дисковые,D,140,4,5,nan,4,2700,вариатор,вариатор,147 / 108 при 6400,200,180 при 4000,АИ-95,147 л.с.,1.8 л,509,1798,60,дисковые вентилируемые,1950,передний,10.4 с,10.4,205/60/R16  215/55/R17,"переднее, поперечное",рядное,6.7 л,8.6/5.6/6.7,распределенный впрыск (многоточечный),1440,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1810,1560,1560,Euro 4,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,539 000 ₽,228244,чёрный,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2006,318 060 ₽,205680,красный,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,490 000 ₽,99000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2008,380 000 ₽,135300,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,200,4,5,4,4,3060,автомат,автомат,141 / 104 при 4000,164,310 ,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,задний,14.2 с,14.2,225/75/R16,"переднее, продольное",рядное,8.7 л,11.4/7.1/8.7,nan,1845,18,Южная Корея,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",задний,ДТ,4,1900,1570,1570,Euro 4,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2010,620 000 ₽,125836,синий,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,485 000 ₽,106304,серый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2007,360 000 ₽,106000,синий,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,315 000 ₽,190000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2010,599 000 ₽,83415,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2006,410 000 ₽,200000,белый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,455 000 ₽,143000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2008,415 000 ₽,288000,серый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2008,350 000 ₽,246000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2011,650 000 ₽,178000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,5,4,3060,механика,механика,141 / 104 при 4000,161,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/70/R16,"переднее, продольное",рядное,8 л,11.1/6.2/8,nan,1940,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
SsangYong ,Actyon Sports ,I 2006 – 2012 ,Пикап Двойная кабина ,2008,500 000 ₽,78000,серебристый,nan,1755,86.2 × 85.6,4965,дисковые,J,190,4,5,6,4,3060,автомат,автомат,141 / 104 при 4000,165,310 при 1800 – 2700,ДТ,141 л.с.,2.0 л,750,1998,75,дисковые вентилируемые,2740,полный,15 с,15,225/60/R18,"переднее, продольное",рядное,8.7 л,11.3/7.2/8.7,nan,1960,17.5,Южная Корея,дизель,"зависимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1900,1570,1570,nan,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2013,2 149 000 ₽,130000,чёрный,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2014,2 187 900 ₽,192657,белый,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2014,2 150 000 ₽,150000,белый,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2014,1 798 000 ₽,150308,белый,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2013,1 800 000 ₽,186000,белый,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2013,2 100 000 ₽,150000,чёрный,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2014,1 950 000 ₽,165000,чёрный,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
Infiniti ,QX80 ,I 2013 – 2014 ,Внедорожник 5 дв. ,2013,2 150 000 ₽,115000,белый,373,1925,98 × 92,5290,дисковые вентилируемые,J,257,5,"7, 8",7,8,3075,автомат,автомат,405 / 298 при 5800,210,560 при 4000,АИ-95,405 л.с.,5.6 л,1404/2693,5552,100,дисковые вентилируемые,3450,полный,6.5 с,6.5,275/55/R22,"переднее, продольное",V-образное,14.5 л,20.6/11/14.5,непосредственный впрыск (прямой),2800,11.5,Япония,бензин,"независимая, пневмоэлемент",нет,"независимая, пружинная",полный,АИ-95,4,2030,1725,1715,Euro 4,nan,nan
