mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,495 000 ₽,225500,чёрный,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,495 000 ₽,210000,белый,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,349 990 ₽,220300,синий,nan,1447,79 × 81.4,4252,дисковые,C,135,3,4,5,4,2640,механика,механика,100 / 74 при 6000,185,150 при 4000,АИ-95,100 л.с.,1.6 л,364/1010,1596,55,дисковые вентилируемые,1700,передний,11.8 с,11.8,195/65/R15,"переднее, поперечное",рядное,7 л,9.3/5.7/7,распределенный впрыск (многоточечный),1210,11,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,349 000 ₽,270000,красный,nan,1447,79 × 81.4,4252,дисковые,C,135,3,4,5,4,2640,механика,механика,100 / 74 при 6000,185,150 при 4000,АИ-95,100 л.с.,1.6 л,364/1010,1596,55,дисковые вентилируемые,1700,передний,11.8 с,11.8,195/65/R15,"переднее, поперечное",рядное,7 л,9.3/5.7/7,распределенный впрыск (многоточечный),1210,11,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,510 000 ₽,112000,чёрный,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,490 000 ₽,156000,красный,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,700 000 ₽,115000,белый,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2008,380 000 ₽,152000,синий,nan,1447,79 × 81.4,4252,дисковые,C,135,3,4,5,4,2640,механика,механика,100 / 74 при 6000,185,150 при 4000,АИ-95,100 л.с.,1.6 л,364/1010,1596,55,дисковые вентилируемые,1700,передний,11.8 с,11.8,195/65/R15,"переднее, поперечное",рядное,7 л,9.3/5.7/7,распределенный впрыск (многоточечный),1210,11,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2008,380 000 ₽,186500,чёрный,nan,1447,87.5 × 83.1,4252,дисковые,C,135,3,4,5,4,2640,механика,механика,145 / 107 при 6000,210,185 при 4500,АИ-95,145 л.с.,2.0 л,364/1010,1999,55,дисковые вентилируемые,1860,передний,9.4 с,9.4,205/55/R16,"переднее, поперечное",рядное,7.4 л,10.2/5.8/7.4,распределенный впрыск (многоточечный),1252,10.8,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
Volvo ,C30 ,I 2006 – 2010 ,Хэтчбек 3 дв. ,2007,525 000 ₽,224300,синий,nan,1447,83 × 90,4252,дисковые,C,135,3,4,5,5,2640,автомат,автомат,170 / 125 при 6000,220,230 при 4400,АИ-95,170 л.с.,2.4 л,364/1010,2435,55,дисковые вентилируемые,1840,передний,8.1 с,8.1,205/55/R16,"переднее, поперечное",рядное,8.4 л,12/6.3/8.4,распределенный впрыск (многоточечный),1335,10.3,Швеция,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1782,1544,1548,nan,5 / 5,EuroNCAP
