mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
BMW ,M8 ,I (F91/F92/F93) 2019 – н.в. ,Седан ,2020,14330700₽,0,Белый,244,1420,89 × 88.3,5098,дисковые вентилируемые,S,130,4,5,8,8,3027,автомат,автомат,600 / 441 при 6000,250,750 при 1800 – 5600,АИ-98,600 л.с.,4.4 л,440,4395,68,дисковые вентилируемые,2440,полный,3.3 с,3.3,275/35/R20  285/35/R20,"переднее, продольное",V-образное,10.7 л,15.2/8.1/10.7,непосредственный впрыск (прямой),1980,10,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1943,1660,1626,Euro 6,nan,nan
BMW ,M8 ,I (F91/F92/F93) 2019 – н.в. ,Седан ,2020,11 999 000 ₽,7000,чёрный,244,1420,89 × 88.3,5098,дисковые вентилируемые,S,130,4,5,8,8,3027,автомат,автомат,600 / 441 при 6000,250,750 при 1800 – 5600,АИ-98,600 л.с.,4.4 л,440,4395,68,дисковые вентилируемые,2440,полный,3.3 с,3.3,275/35/R20  285/35/R20,"переднее, продольное",V-образное,10.7 л,15.2/8.1/10.7,непосредственный впрыск (прямой),1980,10,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1943,1660,1626,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2019,1 978 000 ₽,7690,белый,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2 308 000 ₽,5362,чёрный,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2332800₽,0,Чёрный,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2332800₽,0,Чёрный,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2 100 000 ₽,12356,белый,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2525600₽,0,Серый,119,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,163 / 120 при 5500,230,250 при 1620 – 4000,АИ-95,163 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.2 л,6.7/4.3/5.2,непосредственный впрыск (прямой),1385,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2020,2525600₽,0,Серый,119,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,163 / 120 при 5500,230,250 при 1620 – 4000,АИ-95,163 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.2 л,6.7/4.3/5.2,непосредственный впрыск (прямой),1385,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
Mercedes-Benz ,A-Класс ,IV (W177) 2018 – н.в. ,Седан ,2019,2 500 000 ₽,6100,белый,126,1446,72.2 × 81.4,4549,дисковые,C,nan,4,5,7,4,2729,робот,робот,150 / 110 при 5500,230,250 при 1620 – 4000,АИ-95,150 л.с.,1.3 л,420,1332,43,дисковые вентилируемые,1915,передний,8.1 с,8.1,205/60/R16,"переднее, поперечное",рядное,5.5 л,6.7/4.9/5.5,непосредственный впрыск (прямой),1380,10.6,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1796,1547,1567,Euro 6,nan,nan
