mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,699 000 ₽,137000,белый,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,1 170 000 ₽,99464,белый,nan,1498,86 × 86,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,249 / 183 при 5300,245,400 при 2500 – 4500,АИ-95,249 л.с.,2.0 л,500/1015,1998,70,дисковые вентилируемые,2300,полный,7.7 с,7.7,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,8.3 л,11.7/6.3/8.3,распределенный впрыск (многоточечный),1788,9.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,938 000 ₽,76154,зелёный,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2013,999 000 ₽,123402,зелёный,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,1 030 000 ₽,92800,коричневый,nan,1498,86 × 86,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,249 / 183 при 5300,245,400 при 2500 – 4500,АИ-95,249 л.с.,2.0 л,500/1015,1998,70,дисковые вентилируемые,2300,полный,7.7 с,7.7,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,8.3 л,11.7/6.3/8.3,распределенный впрыск (многоточечный),1788,9.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,879 000 ₽,88054,белый,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2013,1 199 999 ₽,79000,чёрный,140,1498,83 × 90.4,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,163 / 120 при 4000,210,350 при 1750 – 2500,ДТ,163 л.с.,2.0 л,500/1015,1956,70,дисковые вентилируемые,2155,передний,9.6 с,9.6,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,5.3 л,7.8/4.3/5.3,nan,1623,16.5,Германия,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2013,930 000 ₽,64000,красный,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,950 000 ₽,74300,чёрный,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
Opel ,Insignia ,I Рестайлинг 2013 – 2017 ,Седан ,2014,705 800 ₽,108000,белый,nan,1498,79 × 81.5,4842,дисковые,D,160,4,5,6,4,2737,автомат,автомат,170 / 125 при 6000,210,260 при 1650 – 4250,АИ-95,170 л.с.,1.6 л,500/1015,1598,70,дисковые вентилируемые,2110,передний,9.9 с,9.9,215/60/R16  225/50/R17  225/55/R17  245/45/R18  245/40/R19  245/35/R20,"переднее, поперечное",рядное,6.6 л,9.1/5.2/6.6,распределенный впрыск (многоточечный),1613,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1856,1590,1587,Euro 5,nan,nan
