mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Nissan ,Primera ,III (P12) 2001 – 2008 ,Хэтчбек 5 дв. ,2006,260 000 ₽,207814,голубой,nan,1482,76 × 88,4567,дисковые,D,140,5,5,5,4,2680,механика,механика,109 / 80 при 6000,190,144 при 4000,АИ-95,109 л.с.,1.6 л,450/460,1596,62,дисковые вентилируемые,1790,передний,12.8 с,12.8,205/60/R16,"переднее, поперечное",рядное,7.2 л,9.3/6/7.2,распределенный впрыск (многоточечный),1272,9.8,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1760,1534,1528,nan,4 / 5,EuroNCAP
Nissan ,Primera ,III (P12) 2001 – 2008 ,Хэтчбек 5 дв. ,2004,280 000 ₽,330000,серый,nan,1482,89 × 80.3,4567,дисковые,D,140,5,5,nan,4,2680,вариатор,вариатор,140 / 103 при 6000,191,192 при 4000,АИ-95,140 л.с.,2.0 л,450/460,1998,62,дисковые вентилируемые,1910,передний,11.1 с,11.1,215/50/R17,"переднее, поперечное",рядное,8.8 л,11.9/7/8.8,распределенный впрыск (многоточечный),1335,9.9,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1760,1534,1528,nan,4 / 5,EuroNCAP
Nissan ,Primera ,III (P12) 2001 – 2008 ,Хэтчбек 5 дв. ,2003,230 000 ₽,274271,серебристый,nan,1482,80 × 88,4567,дисковые,D,140,5,5,5,4,2680,механика,механика,116 / 85 при 5600,194,163 при 4000,АИ-95,116 л.с.,1.8 л,450/460,1769,62,дисковые вентилируемые,1810,передний,12.1 с,12.1,205/60/R16,"переднее, поперечное",рядное,7.4 л,9.6/6.1/7.4,распределенный впрыск (многоточечный),1282,9.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1760,1534,1528,nan,4 / 5,EuroNCAP
Nissan ,Primera ,III (P12) 2001 – 2008 ,Хэтчбек 5 дв. ,2005,290 000 ₽,264000,чёрный,nan,1482,89 × 80.3,4567,дисковые,D,140,5,5,6,4,2680,механика,механика,140 / 103 при 6000,200,192 при 4000,АИ-95,140 л.с.,2.0 л,450/460,1998,62,дисковые вентилируемые,1910,передний,9.6 с,9.6,215/50/R17,"переднее, поперечное",рядное,8.7 л,11.9/6.9/8.7,распределенный впрыск (многоточечный),1315,9.9,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1760,1534,1528,nan,4 / 5,EuroNCAP
BMW ,i8 ,I 2014 – 2017 ,Купе ,2015,5 900 000 ₽,34000,белый,49,1293,82 × 94.5,4689,дисковые вентилируемые,S,117,2,4,6,3,2800,автомат,автомат,231 / 170 при 5800,250,320 при 3700,АИ-98,231 л.с.,1.5 л,154,1499,30,дисковые вентилируемые,1855,полный,4.4 с,4.4,195/50/R20  215/45/R20,заднее,рядное,2.1 л,nan,непосредственный впрыск (прямой),1485,9.5,Германия,гибрид,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1942,1721,1644,Euro 6,nan,nan
BMW ,i8 ,I 2014 – 2017 ,Купе ,2015,4 800 000 ₽,34123,оранжевый,49,1293,82 × 94.5,4689,дисковые вентилируемые,S,117,2,4,6,3,2800,автомат,автомат,231 / 170 при 5800,250,320 при 3700,АИ-98,231 л.с.,1.5 л,154,1499,30,дисковые вентилируемые,1855,полный,4.4 с,4.4,195/50/R20  215/45/R20,заднее,рядное,2.1 л,nan,непосредственный впрыск (прямой),1485,9.5,Германия,гибрид,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1942,1721,1644,Euro 6,nan,nan
BMW ,i8 ,I 2014 – 2017 ,Купе ,2016,5 199 000 ₽,50000,серый,49,1293,82 × 94.5,4689,дисковые вентилируемые,S,117,2,4,6,3,2800,автомат,автомат,231 / 170 при 5800,250,320 при 3700,АИ-98,231 л.с.,1.5 л,154,1499,30,дисковые вентилируемые,1855,полный,4.4 с,4.4,195/50/R20  215/45/R20,заднее,рядное,2.1 л,nan,непосредственный впрыск (прямой),1485,9.5,Германия,гибрид,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1942,1721,1644,Euro 6,nan,nan
BMW ,i8 ,I 2014 – 2017 ,Купе ,2016,5 500 000 ₽,37000,красный,49,1293,82 × 94.5,4689,дисковые вентилируемые,S,117,2,4,6,3,2800,автомат,автомат,231 / 170 при 5800,250,320 при 3700,АИ-98,231 л.с.,1.5 л,154,1499,30,дисковые вентилируемые,1855,полный,4.4 с,4.4,195/50/R20  215/45/R20,заднее,рядное,2.1 л,nan,непосредственный впрыск (прямой),1485,9.5,Германия,гибрид,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1942,1721,1644,Euro 6,nan,nan
УАЗ ,Hunter ,2003 – н.в. ,Внедорожник 5 дв. ,2009,260 000 ₽,175000,зелёный,nan,2025,95.5 × 94,4100,барабанные,J,210,5,5,5,4,2380,механика,механика,128 / 94 при 4600,130,209 при 2500,АИ-92,128 л.с.,2.7 л,1130/2564,2693,78,дисковые,2520,полный,35 с,35,225/75/R16,"переднее, продольное",рядное,nan,nan,распределенный впрыск (многоточечный),1865,9,Россия,бензин,"зависимая, рессорная",нет,"зависимая, пружинная",полный,АИ-92,4,1730,1445,1445,nan,nan,nan
УАЗ ,Hunter ,2003 – н.в. ,Внедорожник 5 дв. ,2014,345 000 ₽,101000,жёлтый,nan,2025,95.5 × 94,4100,барабанные,J,210,5,5,5,4,2380,механика,механика,128 / 94 при 4600,130,209 при 2500,АИ-92,128 л.с.,2.7 л,1130/2564,2693,78,дисковые,2520,полный,35 с,35,225/75/R16,"переднее, продольное",рядное,nan,nan,распределенный впрыск (многоточечный),1865,9,Россия,бензин,"зависимая, рессорная",нет,"зависимая, пружинная",полный,АИ-92,4,1730,1445,1445,nan,nan,nan
