mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Ford ,Focus ST ,III 2012 – 2015 ,Хэтчбек 5 дв. ,2012,875 000 ₽,86000,синий,169,1484,87.5 × 83.1,4362,дисковые вентилируемые,C,140,5,5,6,4,2648,механика,механика,249 / 183 при 5500,248,360 при 2000 – 4500,АИ-98,249 л.с.,2.0 л,277/1062,2000,55,дисковые вентилируемые,2050,передний,6.5 с,6.5,235/40/R18,"переднее, поперечное",рядное,7.2 л,9.9/5.6/7.2,непосредственный впрыск (прямой),1362,9.3,США,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-98,4,1858,1534,1544,nan,nan,nan
Ford ,Focus ST ,III 2012 – 2015 ,Хэтчбек 5 дв. ,2012,773 000 ₽,73000,золотистый,169,1484,87.5 × 83.1,4362,дисковые вентилируемые,C,140,5,5,6,4,2648,механика,механика,249 / 183 при 5500,248,360 при 2000 – 4500,АИ-98,249 л.с.,2.0 л,277/1062,2000,55,дисковые вентилируемые,2050,передний,6.5 с,6.5,235/40/R18,"переднее, поперечное",рядное,7.2 л,9.9/5.6/7.2,непосредственный впрыск (прямой),1362,9.3,США,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-98,4,1858,1534,1544,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1996,11 000 000 ₽,100000,чёрный,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,90 / 66 при 4500,147,172 при 2500,АИ-76,90 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,20 с,20,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1420,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-76,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1996,350 000 ₽,900,серый,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,100 / 74 при 4500,150,182 при 2600,АИ-92,100 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,19 с,19,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1400,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1996,480 000 ₽,3250,белый,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,100 / 74 при 4500,150,182 при 2600,АИ-92,100 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,19 с,19,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1400,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1996,205 000 ₽,90000,чёрный,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,90 / 66 при 4500,147,172 при 2500,АИ-76,90 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,20 с,20,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1420,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-76,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1996,125 000 ₽,90000,чёрный,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,90 / 66 при 4500,147,172 при 2500,АИ-76,90 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,20 с,20,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1420,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-76,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1997,100 000 ₽,84600,чёрный,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,100 / 74 при 4500,150,182 при 2600,АИ-92,100 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,19 с,19,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1400,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1995,250 000 ₽,10000,пурпурный,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,90 / 66 при 4500,147,172 при 2500,АИ-76,90 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,20 с,20,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1420,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-76,2,1800,1425,1495,nan,nan,nan
ГАЗ ,31029 «Волга» ,1992 – 1998 ,Седан ,1995,360 000 ₽,4000,серебристый,nan,1476,92 × 92,4885,барабанные,D,156,4,5,4,4,2800,механика,механика,90 / 66 при 4500,147,172 при 2500,АИ-76,90 л.с.,2.5 л,500,2445,55,барабанные,1800,задний,20 с,20,205/70/R14,"переднее, продольное",рядное,12.9 л,15/9.3/12.9,карбюратор,1420,8.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-76,2,1800,1425,1495,nan,nan,nan
