mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Nissan ,GT-R ,I Рестайлинг 2 2013 – 2016 ,Купе ,2014,4 300 000 ₽,48000,серый,278,1370,95.5 × 88.4,4670,дисковые вентилируемые,S,105,2,4,6,6,2780,робот,робот,540 / 397 при 6400,315,628 при 3200 – 5800,АИ-98,540 л.с.,3.8 л,315,3799,74,дисковые вентилируемые,2200,полный,2.8 с,2.8,255/40/R20  285/35/R20,"переднее, продольное",V-образное,11.7 л,16.9/8.8/11.7,непосредственный впрыск (прямой),1740,9,Япония,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1895,1600,1590,Euro 5,nan,nan
Nissan ,GT-R ,I Рестайлинг 2 2013 – 2016 ,Купе ,2013,6 700 000 ₽,15640,красный,278,1370,95.5 × 88.4,4670,дисковые вентилируемые,S,105,2,4,6,6,2780,робот,робот,540 / 397 при 6400,315,628 при 3200 – 5800,АИ-98,540 л.с.,3.8 л,315,3799,74,дисковые вентилируемые,2200,полный,2.8 с,2.8,255/40/R20  285/35/R20,"переднее, продольное",V-образное,11.7 л,16.9/8.8/11.7,непосредственный впрыск (прямой),1740,9,Япония,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1895,1600,1590,Euro 5,nan,nan
Chevrolet ,Volt ,I 2010 – 2015 ,Хэтчбек 5 дв. ,2014,930 000 ₽,57000,чёрный,nan,1430,73.4 × 82.6,4498,дисковые вентилируемые,C,120,5,4,nan,4,2680,вариатор,вариатор,86 / 63 при 4800,161,370 ,nan,86 л.с.,1.4 л,300,1398,35,дисковые вентилируемые,2079,передний,9 с,9,215/55/R17,nan,рядное,6.4 л,6.7/5.9/6.4,распределенный впрыск (многоточечный),1715,10.5,США,гибрид,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,nan,4,1788,nan,nan,nan,nan,nan
Chevrolet ,Volt ,I 2010 – 2015 ,Хэтчбек 5 дв. ,2011,1 080 000 ₽,80000,белый,nan,1430,73.4 × 82.6,4498,дисковые вентилируемые,C,120,5,4,nan,4,2680,вариатор,вариатор,86 / 63 при 4800,161,370 ,nan,86 л.с.,1.4 л,300,1398,35,дисковые вентилируемые,2079,передний,9 с,9,215/55/R17,nan,рядное,6.4 л,6.7/5.9/6.4,распределенный впрыск (многоточечный),1715,10.5,США,гибрид,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,nan,4,1788,nan,nan,nan,nan,nan
Chevrolet ,Volt ,I 2010 – 2015 ,Хэтчбек 5 дв. ,2012,950 000 ₽,52000,белый,nan,1430,73.4 × 82.6,4498,дисковые вентилируемые,C,120,5,4,nan,4,2680,вариатор,вариатор,86 / 63 при 4800,161,370 ,nan,86 л.с.,1.4 л,300,1398,35,дисковые вентилируемые,2079,передний,9 с,9,215/55/R17,nan,рядное,6.4 л,6.7/5.9/6.4,распределенный впрыск (многоточечный),1715,10.5,США,гибрид,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,nan,4,1788,nan,nan,nan,nan,nan
Audi ,A8 ,II (D3) 2002 – 2005 ,Седан ,2003,290 000 ₽,270000,серый,nan,1444,84.5 × 93,5051,дисковые вентилируемые,F,120,4,5,6,8,2944,автомат,автомат,335 / 246 при 6500,250,430 при 3500,АИ-95,335 л.с.,4.2 л,500,4172,90,дисковые вентилируемые,2380,полный,6.3 с,6.3,235/55/R17,"переднее, продольное",V-образное,11.9 л,17.5/8.7/11.9,распределенный впрыск (многоточечный),1780,11,Германия,бензин,"независимая, пневмоэлемент",нет,"независимая, пневмоэлемент",полный,АИ-95,5,1894,1615,1629,nan,nan,nan
Audi ,A8 ,II (D3) 2002 – 2005 ,Седан ,2003,700 000 ₽,250000,чёрный,nan,1444,84.5 × 82.4,5051,дисковые вентилируемые,F,120,4,5,6,8,2944,автомат,автомат,280 / 206 при 6000,250,360 при 3750,АИ-95,280 л.с.,3.7 л,500,3697,90,дисковые вентилируемые,2370,полный,7.3 с,7.3,235/55/R17,"переднее, продольное",V-образное,11.7 л,17.1/8.6/11.7,распределенный впрыск (многоточечный),1770,11,Германия,бензин,"независимая, пневмоэлемент",нет,"независимая, пневмоэлемент",полный,АИ-95,5,1894,1615,1629,nan,nan,nan
Audi ,A8 ,II (D3) 2002 – 2005 ,Седан ,2004,455 000 ₽,330000,серебристый,nan,1444,82.5 × 92.8,5051,дисковые вентилируемые,F,120,4,5,nan,6,2944,вариатор,вариатор,220 / 162 при 6300,242,300 при 3200,АИ-95,220 л.с.,3.0 л,500,2976,90,дисковые вентилируемые,2270,передний,7.9 с,7.9,235/55/R17,"переднее, продольное",V-образное,9.6 л,13.7/7.2/9.6,распределенный впрыск (многоточечный),1670,10.5,Германия,бензин,"независимая, пневмоэлемент",нет,"независимая, пневмоэлемент",передний,АИ-95,5,1894,1615,1629,nan,nan,nan
Audi ,A8 ,II (D3) 2002 – 2005 ,Седан ,2004,500 000 ₽,287808,чёрный,nan,1444,84.5 × 93,5051,дисковые вентилируемые,F,120,4,5,6,8,2944,автомат,автомат,335 / 246 при 6500,250,430 при 3500,АИ-95,335 л.с.,4.2 л,500,4172,90,дисковые вентилируемые,2380,полный,6.3 с,6.3,235/55/R17,"переднее, продольное",V-образное,11.9 л,17.5/8.7/11.9,распределенный впрыск (многоточечный),1780,11,Германия,бензин,"независимая, пневмоэлемент",нет,"независимая, пневмоэлемент",полный,АИ-95,5,1894,1615,1629,nan,nan,nan
Audi ,A8 ,II (D3) 2002 – 2005 ,Седан ,2002,480 000 ₽,211000,голубой,nan,1444,84.5 × 93,5051,дисковые вентилируемые,F,120,4,5,6,8,2944,автомат,автомат,335 / 246 при 6500,250,430 при 3500,АИ-95,335 л.с.,4.2 л,500,4172,90,дисковые вентилируемые,2380,полный,6.3 с,6.3,235/55/R17,"переднее, продольное",V-образное,11.9 л,17.5/8.7/11.9,распределенный впрыск (многоточечный),1780,11,Германия,бензин,"независимая, пневмоэлемент",нет,"независимая, пневмоэлемент",полный,АИ-95,5,1894,1615,1629,nan,nan,nan
