mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mitsubishi ,Lancer Evolution ,VI 1999 – 2001 ,Седан ,2000,5 500 000 ₽,28500,белый,nan,1420,85 × 88,4350,дисковые вентилируемые,C,150,4,5,5,4,2510,механика,механика,280 / 206 при 6500,250,373 при 3000,АИ-98,280 л.с.,2.0 л,420,1997,50,дисковые вентилируемые,1700,полный,5.2 с,5.2,225/45/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1280,8.8,Япония,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1770,1505,1510,nan,nan,nan
Mitsubishi ,Lancer Evolution ,VI 1999 – 2001 ,Седан ,1999,1 550 000 ₽,188000,белый,nan,1420,85 × 88,4350,дисковые вентилируемые,C,150,4,5,5,4,2510,механика,механика,280 / 206 при 6500,250,373 при 3000,АИ-98,280 л.с.,2.0 л,420,1997,50,дисковые вентилируемые,1700,полный,5.2 с,5.2,225/45/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1280,8.8,Япония,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-98,4,1770,1505,1510,nan,nan,nan
Nissan ,NV200 ,2009 – н.в. ,Минивэн ,2012,855 000 ₽,177000,серебристый,nan,1860,76 × 80.5,4400,барабанные,M,160,5,"5, 7",5,4,2725,механика,механика,90 / 66 при 4000,158,200 при 1750,ДТ,90 л.с.,1.5 л,2000/3000,1461,55,дисковые вентилируемые,1725,передний,nan,nan,165/70/R14,nan,рядное,5.3 л,5.8/4.9/5.3,nan,1338,15.2,Япония,дизель,"зависимая, рессорная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1695,1510,1490,nan,nan,nan
Nissan ,NV200 ,2009 – н.в. ,Минивэн ,2013,655 000 ₽,160000,серебристый,nan,1860,76 × 88,4400,барабанные,M,160,5,"5, 7",4,4,2725,автомат,автомат,109 / 80 при 6000,nan,150 при 4400,АИ-95,109 л.с.,1.6 л,2000/3000,1597,55,дисковые вентилируемые,1725,передний,nan,nan,165/70/R14,nan,рядное,nan,nan,распределенный впрыск (многоточечный),1340,9.8,Япония,бензин,"зависимая, рессорная",нет,"независимая, пружинная",передний,АИ-95,4,1695,1510,1490,nan,nan,nan
Nissan ,NV200 ,2009 – н.в. ,Минивэн ,2016,1 200 000 ₽,43000,голубой,nan,1860,76 × 88,4400,барабанные,M,160,5,"5, 7",4,4,2725,автомат,автомат,109 / 80 при 6000,nan,150 при 4400,АИ-95,109 л.с.,1.6 л,2000/3000,1597,55,дисковые вентилируемые,1725,передний,nan,nan,165/70/R14,nan,рядное,nan,nan,распределенный впрыск (многоточечный),1340,9.8,Япония,бензин,"зависимая, рессорная",нет,"независимая, пружинная",передний,АИ-95,4,1695,1510,1490,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1982,59 999 ₽,180000,красный,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1987,700 000 ₽,57000,красный,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1979,23 000 ₽,80000,оранжевый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1981,190 000 ₽,30000,чёрный,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1979,99 999 ₽,10000,белый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1986,40 000 ₽,86000,жёлтый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1987,250 000 ₽,80000,коричневый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1981,230 000 ₽,96908,оранжевый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,68 / 50 при 5800,130,108 при 3800,АИ-80,68 л.с.,1.5 л,600,1479,45,дисковые,nan,задний,nan,nan,165/80/R13,"переднее, продольное",рядное,nan,nan,карбюратор,1080,nan,Россия,бензин,"зависимая, пружинная",нет,"независимая, пружинная",задний,АИ-80,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1978,70 000 ₽,40000,голубой,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1979,50 000 ₽,100000,оранжевый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1980,200 000 ₽,92000,голубой,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1976,150 000 ₽,73000,жёлтый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1987,150 000 ₽,37000,синий,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1976,130 000 ₽,25000,бежевый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1987,40 000 ₽,108000,красный,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,68 / 50 при 5800,130,108 при 3800,АИ-80,68 л.с.,1.5 л,600,1479,45,дисковые,nan,задний,nan,nan,165/80/R13,"переднее, продольное",рядное,nan,nan,карбюратор,1080,nan,Россия,бензин,"зависимая, пружинная",нет,"независимая, пружинная",задний,АИ-80,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1986,99 000 ₽,2300,синий,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,68 / 50 при 5800,130,108 при 3800,АИ-80,68 л.с.,1.5 л,600,1479,45,дисковые,nan,задний,nan,nan,165/80/R13,"переднее, продольное",рядное,nan,nan,карбюратор,1080,nan,Россия,бензин,"зависимая, пружинная",нет,"независимая, пружинная",задний,АИ-80,2,1550,1270,1270,nan,nan,nan
Москвич ,2140 ,1976 – 1988 ,Седан ,1977,120 000 ₽,102000,белый,nan,1480,82 × 70,4250,барабанные,C,173,4,5,4,4,2400,механика,механика,75 / 55 при 5800,142,108 при 3400 – 3800,АИ-92,75 л.с.,1.5 л,600,1480,45,дисковые,1445,задний,19 с,19,165/80/R13,"переднее, продольное",рядное,8.8 л,nan,карбюратор,1045,8.8,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-92,2,1550,1270,1270,nan,nan,nan
