mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2010,489 000 ₽,101000,серебристый,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,4,4,2640,автомат,автомат,105 / 77 при 6000,173,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1785,передний,13.1 с,13.1,205/55/R16,"переднее, поперечное",рядное,7.5 л,10.1/6/7.5,распределенный впрыск (многоточечный),1220,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2010,499 000 ₽,123000,белый,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,4,4,2640,автомат,автомат,105 / 77 при 6000,173,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1785,передний,13.1 с,13.1,205/55/R16,"переднее, поперечное",рядное,7.5 л,10.1/6/7.5,распределенный впрыск (многоточечный),1220,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2011,530 000 ₽,115000,белый,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,5,4,2640,механика,механика,105 / 77 при 6000,181,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1770,передний,12.1 с,12.1,205/55/R16,"переднее, поперечное",рядное,6.5 л,8.5/5.3/6.5,распределенный впрыск (многоточечный),1180,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2009,470 000 ₽,233000,голубой,nan,1470,87.5 × 83.1,4460,дисковые,C,155,5,5,5,4,2640,автомат,автомат,150 / 110 при 6500,196,187 при 4000,АИ-95,150 л.с.,2.0 л,340,1999,55,дисковые вентилируемые,1835,передний,10.6 с,10.6,205/55/R16,"переднее, поперечное",рядное,7.6 л,10.6/5.8/7.6,распределенный впрыск (многоточечный),1265,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2010,599 000 ₽,136800,синий,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,4,4,2640,автомат,автомат,105 / 77 при 6000,173,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1785,передний,13.1 с,13.1,205/55/R16,"переднее, поперечное",рядное,7.5 л,10.1/6/7.5,распределенный впрыск (многоточечный),1220,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2010,450 000 ₽,184000,белый,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,4,4,2640,автомат,автомат,105 / 77 при 6000,173,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1785,передний,13.1 с,13.1,205/55/R16,"переднее, поперечное",рядное,7.5 л,10.1/6/7.5,распределенный впрыск (многоточечный),1220,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2009,537 000 ₽,155000,серебристый,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,5,4,2640,механика,механика,105 / 77 при 6000,181,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1770,передний,12.1 с,12.1,205/55/R16,"переднее, поперечное",рядное,6.5 л,8.5/5.3/6.5,распределенный впрыск (многоточечный),1180,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Mazda ,3 ,II (BL) 2008 – 2011 ,Хэтчбек 5 дв. ,2009,520 000 ₽,146000,голубой,nan,1470,78 × 83.6,4460,дисковые,C,155,5,5,4,4,2640,автомат,автомат,105 / 77 при 6000,173,145 при 4000,АИ-95,105 л.с.,1.6 л,340,1598,55,дисковые вентилируемые,1785,передний,13.1 с,13.1,205/55/R16,"переднее, поперечное",рядное,7.5 л,10.1/6/7.5,распределенный впрыск (многоточечный),1220,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1520,1535,nan,5 / 5,EuroNCAP
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2011,920 000 ₽,114000,серый,174,1685,80.5 × 97.6,4445,дисковые,J,190,5,5,nan,4,2560,вариатор,вариатор,158 / 116 при 6200,185,198 при 4000,АИ-95,158 л.с.,2.0 л,410,1987,60,дисковые вентилируемые,2110,полный,11 с,11,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.5/6.4/7.5,распределенный впрыск (многоточечный),1580,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2011,1 145 000 ₽,116500,бежевый,nan,1685,88.5 × 96,4445,дисковые,J,191,5,5,4,4,2560,автомат,автомат,170 / 125 при 6000,180,224 при 4000,АИ-95,170 л.с.,2.4 л,410,2362,60,дисковые вентилируемые,2110,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,9.6 л,12.6/7.9/9.6,распределенный впрыск (многоточечный),1590,9.8,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2010,935 000 ₽,130000,белый,174,1685,80.5 × 97.6,4445,дисковые,J,190,5,5,nan,4,2560,вариатор,вариатор,158 / 116 при 6200,185,198 при 4000,АИ-95,158 л.с.,2.0 л,410,1987,60,дисковые вентилируемые,2110,полный,11 с,11,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.5/6.4/7.5,распределенный впрыск (многоточечный),1580,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2011,878 000 ₽,139077,серый,178,1685,86 × 86,4445,дисковые,J,190,5,5,nan,4,2560,вариатор,вариатор,148 / 109 при 6000,185,190 при 4000,АИ-95,148 л.с.,2.0 л,410,1998,60,дисковые вентилируемые,2110,полный,11.5 с,11.5,225/65/R17,"переднее, поперечное",рядное,7.6 л,9.6/6.5/7.6,распределенный впрыск (многоточечный),1580,9.8,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2012,949 000 ₽,129826,чёрный,174,1685,86 × 86,4445,дисковые,J,190,5,5,6,4,2560,механика,механика,148 / 109 при 6000,185,190 при 4000,АИ-95,148 л.с.,2.0 л,410,1998,60,дисковые вентилируемые,2070,передний,10.4 с,10.4,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.6/6.3/7.5,распределенный впрыск (многоточечный),1500,9.8,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2010,895 000 ₽,103000,серебристый,174,1685,80.5 × 97.6,4445,дисковые,J,190,5,5,nan,4,2560,вариатор,вариатор,158 / 116 при 6200,185,198 при 4000,АИ-95,158 л.с.,2.0 л,410,1987,60,дисковые вентилируемые,2110,полный,11 с,11,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.5/6.4/7.5,распределенный впрыск (многоточечный),1580,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2011,935 000 ₽,129661,серебристый,174,1685,86 × 86,4445,дисковые,J,190,5,5,6,4,2560,механика,механика,148 / 109 при 6000,185,190 при 4000,АИ-95,148 л.с.,2.0 л,410,1998,60,дисковые вентилируемые,2070,передний,10.4 с,10.4,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.6/6.3/7.5,распределенный впрыск (многоточечный),1500,9.8,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
Toyota ,RAV4 ,III (XA30) Рестайлинг 2010 – 2014 ,Внедорожник 5 дв. ,2010,930 000 ₽,97268,серебристый,174,1685,80.5 × 97.6,4445,дисковые,J,190,5,5,nan,4,2560,вариатор,вариатор,158 / 116 при 6200,185,198 при 4000,АИ-95,158 л.с.,2.0 л,410,1987,60,дисковые вентилируемые,2110,полный,11 с,11,225/65/R17,"переднее, поперечное",рядное,7.5 л,9.5/6.4/7.5,распределенный впрыск (многоточечный),1580,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1815,1560,1560,Euro 4,nan,nan
