mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Lexus ,IS ,II 2005 – 2008 ,Седан ,2008,895 000 ₽,178000,красный,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2008,998 000 ₽,221702,серебристый,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2008,899 000 ₽,133616,красный,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,211,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2045,полный,8.3 с,8.3,225/45/R17,"переднее, продольное",V-образное,10.9 л,14.2/9.1/10.9,непосредственный впрыск (прямой),1560,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2006,655 000 ₽,150000,красный,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2006,580 000 ₽,190000,зелёный,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2006,800 000 ₽,200000,чёрный,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,211,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2045,полный,8.3 с,8.3,225/45/R17,"переднее, продольное",V-образное,10.9 л,14.2/9.1/10.9,непосредственный впрыск (прямой),1560,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2006,750 000 ₽,186000,серебристый,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2007,760 000 ₽,160000,серый,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2007,800 000 ₽,246000,голубой,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
Lexus ,IS ,II 2005 – 2008 ,Седан ,2008,900 000 ₽,180000,белый,nan,1425,83 × 77,4575,дисковые,D,130,4,5,6,6,2730,автомат,автомат,208 / 153 при 6400,227,252 при 4800,АИ-95,208 л.с.,2.5 л,378,2499,65,дисковые вентилируемые,2055,задний,8.4 с,8.4,205/55/R16,"переднее, продольное",V-образное,9.1 л,12.7/7/9.1,непосредственный впрыск (прямой),1570,12,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1800,1535,1535,Euro 4,5 / 5,EuroNCAP
