mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2017,699 000 ₽,81343,серый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,950 000 ₽,105181,белый,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2017,779 000 ₽,139898,белый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,790 000 ₽,62500,серый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2019,1 020 000 ₽,67125,синий,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,800 000 ₽,94000,белый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,870 000 ₽,32800,серый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,1 100 000 ₽,32000,чёрный,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,1 000 000 ₽,70337,синий,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2019,1 350 000 ₽,42000,белый,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2019,890 000 ₽,11000,серебристый,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2018,835 000 ₽,65300,чёрный,nan,1852,79.5 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,82 / 61 при 5000,159,134 при 2800,АИ-95,82 л.с.,1.6 л,800/3000,1598,50,дисковые вентилируемые,1818,передний,14.3 с,14.3,185/65/R15,"переднее, поперечное",рядное,7.8 л,10.1/6.4/7.8,распределенный впрыск (многоточечный),1278,9.5,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1751,1478,1490,Euro 4,nan,nan
Renault ,Dokker ,2012 – н.в. ,Компактвэн ,2017,700 000 ₽,110000,серебристый,nan,1852,76 × 80.5,4363,барабанные,M,190,5,5,5,4,2810,механика,механика,90 / 66 при 3750,162,200 при 1750,ДТ,90 л.с.,1.5 л,800/3000,1461,50,дисковые вентилируемые,1859,передний,13.9 с,13.9,185/65/R15,"переднее, поперечное",рядное,5.1 л,5.5/4.9/5.1,nan,1334,17.6,Франция,дизель,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,2,1751,1478,1490,Euro 4,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2005,185 000 ₽,123000,чёрный,nan,1518,68.5 × 72,3495,барабанные,A,135,5,4,4,3,2345,автомат,автомат,52 / 38 при 6000,135,72 при 4400,АИ-92,52 л.с.,0.8 л,170/845,796,35,дисковые,1270,передний,21.9 с,21.9,145/70/R13  155/65/R13,"переднее, поперечное",рядное,5.7 л,7.6/4.6/5.7,распределенный впрыск (многоточечный),795,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2007,330 000 ₽,26330,зелёный,nan,1518,68.5 × 72,3495,барабанные,A,135,5,4,4,3,2345,автомат,автомат,52 / 38 при 6000,135,72 при 4400,АИ-92,52 л.с.,0.8 л,170/845,796,35,дисковые,1270,передний,21.9 с,21.9,145/70/R13  155/65/R13,"переднее, поперечное",рядное,5.7 л,7.6/4.6/5.7,распределенный впрыск (многоточечный),795,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2006,165 000 ₽,103908,чёрный,nan,1518,68.5 × 72,3495,барабанные,A,135,5,4,5,3,2345,механика,механика,52 / 38 при 6000,145,72 при 4400,АИ-92,52 л.с.,0.8 л,170/845,796,35,дисковые,1250,передний,18.2 с,18.2,145/70/R13  155/65/R13,"переднее, поперечное",рядное,5.2 л,6.9/4.2/5.2,распределенный впрыск (многоточечный),775,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2007,197 000 ₽,110000,красный,nan,1518,68.5 × 72,3495,барабанные,A,135,5,4,5,3,2345,механика,механика,52 / 38 при 6000,145,72 при 4400,АИ-92,52 л.с.,0.8 л,170/845,796,35,дисковые,1250,передний,18.2 с,18.2,145/70/R13  155/65/R13,"переднее, поперечное",рядное,5.2 л,6.9/4.2/5.2,распределенный впрыск (многоточечный),775,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2006,210 000 ₽,64000,зелёный,nan,1518,68.5 × 67.5,3495,барабанные,A,135,5,4,5,4,2345,механика,механика,63 / 46 при 5400,152,87 при 4200,АИ-92,63 л.с.,1.0 л,170/845,995,35,дисковые,1230,передний,12.9 с,12.9,145/70/R13  155/65/R13,nan,рядное,6.6 л,8.8/5.3/6.6,распределенный впрыск (многоточечный),796,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
Chevrolet ,Spark ,II 2005 – 2009 ,Хэтчбек 5 дв. ,2005,150 000 ₽,123000,оранжевый,nan,1518,68.5 × 67.5,3495,барабанные,A,135,5,4,5,4,2345,механика,механика,63 / 46 при 5400,152,87 при 4200,АИ-92,63 л.с.,1.0 л,170/845,995,35,дисковые,1230,передний,12.9 с,12.9,145/70/R13  155/65/R13,nan,рядное,6.6 л,8.8/5.3/6.6,распределенный впрыск (многоточечный),796,9.3,США,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,2,1495,1275,1310,nan,nan,nan
