mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2012,600 000 ₽,160000,серый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,549 000 ₽,179312,синий,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2012,748 000 ₽,53995,белый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,664 000 ₽,83581,серебристый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,539 000 ₽,118100,чёрный,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2012,650 000 ₽,132000,синий,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2012,629 000 ₽,126986,серый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,410 000 ₽,155300,серый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,5,4,2640,механика,механика,105 / 77 при 6000,188,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1745,передний,12.1 с,12.1,195/65/R15,"переднее, поперечное",рядное,6.5 л,8.5/5.3/6.5,распределенный впрыск (многоточечный),1260,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2012,485 000 ₽,187000,белый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,649 000 ₽,92000,красный,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2011,750 000 ₽,120000,белый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,5,4,2640,механика,механика,105 / 77 при 6000,188,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1745,передний,12.1 с,12.1,195/65/R15,"переднее, поперечное",рядное,6.5 л,8.5/5.3/6.5,распределенный впрыск (многоточечный),1260,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
Mazda ,3 ,II (BL) Рестайлинг 2011 – 2013 ,Седан ,2013,635 000 ₽,110000,серый,147,1470,78 × 83.6,4580,дисковые,C,155,4,5,4,4,2640,автомат,автомат,105 / 77 при 6000,177,145 при 4000,АИ-95,105 л.с.,1.6 л,430,1598,55,дисковые вентилируемые,1770,передний,13.1 с,13.1,195/65/R15,"переднее, поперечное",рядное,7.3 л,9.8/5.8/7.3,распределенный впрыск (многоточечный),1270,10,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1755,1530,1535,Euro 5,nan,nan
