mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mercedes-Benz ,CLS ,II (C218) Рестайлинг 2014 – 2017 ,Универсал 5 дв. ,2016,2 500 000 ₽,67500,серый,192,1419,88 × 82.1,4953,дисковые вентилируемые,E,118,5,5,7,6,2874,автомат,автомат,333 / 245 при 5250 – 6000,250,480 при 1200 – 4000,АИ-95,333 л.с.,3.0 л,590/1550,2996,59,дисковые вентилируемые,2440,полный,5.4 с,5.4,245/45/R17,"переднее, продольное",V-образное,8.3 л,10.9/6.6/8.3,непосредственный впрыск (прямой),1840,10.5,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,АИ-95,4,1881,1629,1596,Euro 6,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2012,980 000 ₽,143000,белый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2011,780 000 ₽,175000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,715 000 ₽,115880,серебристый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2011,960 000 ₽,150000,чёрный,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,650 000 ₽,137000,чёрный,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,630 000 ₽,250000,чёрный,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,750 000 ₽,119000,синий,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,618 000 ₽,212000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,790 000 ₽,228000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,670 000 ₽,172000,коричневый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,650 000 ₽,239000,синий,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,650 000 ₽,182066,коричневый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,580 000 ₽,160000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,630 000 ₽,170000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,600 000 ₽,287000,серебристый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,750 000 ₽,150000,золотистый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,690 000 ₽,218000,чёрный,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2008,650 000 ₽,215600,бежевый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Subaru ,Tribeca ,I Рестайлинг 2007 – 2014 ,Внедорожник 5 дв. ,2007,695 000 ₽,247000,серый,275,1675,92 × 91,4855,дисковые,J,210,5,"5, 7",5,6,2750,автомат,автомат,258 / 190 при 6000,207,350 при 4000,АИ-95,258 л.с.,3.6 л,525/1671,3630,64,дисковые вентилируемые,2586,полный,8.9 с,8.9,255/55/R18,"переднее, продольное",оппозитное,11.6 л,16.2/9/11.6,распределенный впрыск (многоточечный),1908,10.5,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1880,1580,1580,nan,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,565 000 ₽,156000,чёрный,nan,1745,88 × 97,4888,барабанные,J,182,5,"5, 7",4,4,2890,автомат,автомат,175 / 129 при 6000,188,220 при 4500,АИ-92,175 л.с.,2.4 л,483/1562,2360,77,дисковые вентилируемые,2425,передний,11.8 с,11.8,225/65/R16  225/55/R19,"переднее, поперечное",рядное,9.6 л,13/7.6/9.6,распределенный впрыск (многоточечный),1805,10.5,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,649 000 ₽,173000,белый,nan,1745,88 × 97,4888,барабанные,J,182,5,"5, 7",4,4,2890,автомат,автомат,175 / 129 при 6000,188,220 при 4500,АИ-92,175 л.с.,2.4 л,483/1562,2360,77,дисковые вентилируемые,2425,передний,11.8 с,11.8,225/65/R16  225/55/R19,"переднее, поперечное",рядное,9.6 л,13/7.6/9.6,распределенный впрыск (многоточечный),1805,10.5,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,799 000 ₽,174500,красный,nan,1745,-,4888,дисковые,J,182,5,"5, 7",6,4,2890,автомат,автомат,140 / 103 при 4000,182,310 ,ДТ,140 л.с.,2.0 л,483/1562,1968,77,дисковые вентилируемые,2480,передний,11.8 с,11.8,nan,"переднее, поперечное",рядное,7 л,9.1/5.9/7,nan,nan,nan,США,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,4,1878,1582,1571,nan,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,575 000 ₽,199000,чёрный,nan,1745,88 × 97,4888,барабанные,J,182,5,"5, 7",4,4,2890,автомат,автомат,175 / 129 при 6000,188,220 при 4500,АИ-92,175 л.с.,2.4 л,483/1562,2360,77,дисковые вентилируемые,2425,передний,11.8 с,11.8,225/65/R16  225/55/R19,"переднее, поперечное",рядное,9.6 л,13/7.6/9.6,распределенный впрыск (многоточечный),1805,10.5,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2011,600 000 ₽,175000,синий,nan,1745,88 × 97,4888,барабанные,J,182,5,"5, 7",4,4,2890,автомат,автомат,175 / 129 при 6000,188,220 при 4500,АИ-92,175 л.с.,2.4 л,483/1562,2360,77,дисковые вентилируемые,2425,передний,11.8 с,11.8,225/65/R16  225/55/R19,"переднее, поперечное",рядное,9.6 л,13/7.6/9.6,распределенный впрыск (многоточечный),1805,10.5,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2009,550 000 ₽,273000,красный,nan,1745,-,4888,барабанные,J,182,5,"5, 7",6,6,2890,автомат,автомат,235 / 173 при 6400,nan,232 при 4000,АИ-92,235 л.с.,3.5 л,483/1562,3518,77,дисковые вентилируемые,nan,полный,8.6 с,8.6,225/65/R16  225/55/R19,"переднее, поперечное",V-образное,13.2 л,15.7/10.7/13.2,распределенный впрыск (многоточечный),1910,nan,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,500 000 ₽,315000,красный,nan,1745,-,4888,дисковые,J,182,5,"5, 7",6,4,2890,механика,механика,140 / 103 при 4000,188,310 ,ДТ,140 л.с.,2.0 л,483/1562,1968,77,дисковые вентилируемые,2480,передний,11.3 с,11.3,nan,"переднее, поперечное",рядное,6.5 л,8.4/5.4/6.5,nan,1895,nan,США,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,4,1878,1582,1571,nan,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2009,650 000 ₽,182000,синий,nan,1745,88 × 97,4888,барабанные,J,182,5,"5, 7",4,4,2890,автомат,автомат,175 / 129 при 6000,188,220 при 4500,АИ-92,175 л.с.,2.4 л,483/1562,2360,77,дисковые вентилируемые,2425,передний,11.8 с,11.8,225/65/R16  225/55/R19,"переднее, поперечное",рядное,9.6 л,13/7.6/9.6,распределенный впрыск (многоточечный),1805,10.5,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1878,1582,1571,Euro 5,nan,nan
Dodge ,Journey ,I 2007 – 2011 ,Внедорожник 5 дв. ,2008,660 000 ₽,165000,чёрный,nan,1745,-,4888,дисковые,J,182,5,"5, 7",6,4,2890,автомат,автомат,140 / 103 при 4000,182,310 ,ДТ,140 л.с.,2.0 л,483/1562,1968,77,дисковые вентилируемые,2480,передний,11.8 с,11.8,nan,"переднее, поперечное",рядное,7 л,9.1/5.9/7,nan,nan,nan,США,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,ДТ,4,1878,1582,1571,nan,nan,nan
ГАЗ ,М-20 «Победа» ,1946 – 1958 ,Фастбек ,1952,650 000 ₽,130000,бежевый,nan,1640,82 × 100,4665,барабанные,D,200,5,5,3,4,2700,механика,механика,52 / 38 при 3600,105,127 при 2200,АИ-80,52 л.с.,2.1 л,-,2111,55,барабанные,1835,задний,nan,nan,nan,"переднее, продольное",рядное,11 л,nan,карбюратор,1460,6.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-80,2,1695,1362,1364,nan,nan,nan
ГАЗ ,М-20 «Победа» ,1946 – 1958 ,Фастбек ,1956,400 000 ₽,44100,синий,nan,1640,82 × 100,4665,барабанные,D,200,5,5,3,4,2700,механика,механика,52 / 38 при 3600,105,127 при 2200,АИ-80,52 л.с.,2.1 л,-,2111,55,барабанные,1835,задний,nan,nan,nan,"переднее, продольное",рядное,11 л,nan,карбюратор,1460,6.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-80,2,1695,1362,1364,nan,nan,nan
ГАЗ ,М-20 «Победа» ,1946 – 1958 ,Фастбек ,1956,350 000 ₽,17600,красный,nan,1640,82 × 100,4665,барабанные,D,200,5,5,3,4,2700,механика,механика,52 / 38 при 3600,105,127 при 2200,АИ-80,52 л.с.,2.1 л,-,2111,55,барабанные,1835,задний,nan,nan,nan,"переднее, продольное",рядное,11 л,nan,карбюратор,1460,6.2,Россия,бензин,"зависимая, рессорная",нет,"независимая, пружинная",задний,АИ-80,2,1695,1362,1364,nan,nan,nan
