mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mitsubishi ,Pajero ,III 1999 – 2002 ,Внедорожник 3 дв. ,2002,700 000 ₽,87000,серебристый,nan,1845,93 × 85.8,4295,дисковые вентилируемые,J,220,3,5,5,6,2545,автомат,автомат,202 / 149 при 5000,185,318 при 4000,АИ-95,202 л.с.,3.5 л,215/1293,3497,71,дисковые вентилируемые,2510,полный,11.7 с,11.7,265/70/R16,"переднее, продольное",V-образное,13.2 л,17.5/10.8/13.2,распределенный впрыск (многоточечный),nan,10.4,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1885,1560,1560,nan,nan,nan
Mitsubishi ,Pajero ,III 1999 – 2002 ,Внедорожник 3 дв. ,2002,430 000 ₽,320000,бежевый,nan,1845,93 × 85.8,4295,дисковые вентилируемые,J,220,3,5,5,6,2545,автомат,автомат,202 / 149 при 5000,185,318 при 4000,АИ-95,202 л.с.,3.5 л,215/1293,3497,71,дисковые вентилируемые,2510,полный,11.7 с,11.7,265/70/R16,"переднее, продольное",V-образное,13.2 л,17.5/10.8/13.2,распределенный впрыск (многоточечный),nan,10.4,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1885,1560,1560,nan,nan,nan
Mitsubishi ,Pajero ,III 1999 – 2002 ,Внедорожник 3 дв. ,2000,605 000 ₽,182000,синий,nan,1845,93 × 85.8,4295,дисковые вентилируемые,J,220,3,5,5,6,2545,автомат,автомат,202 / 149 при 5000,185,318 при 4000,АИ-95,202 л.с.,3.5 л,215/1293,3497,71,дисковые вентилируемые,2510,полный,11.7 с,11.7,265/70/R16,"переднее, продольное",V-образное,13.2 л,17.5/10.8/13.2,распределенный впрыск (многоточечный),nan,10.4,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1885,1560,1560,nan,nan,nan
Mitsubishi ,Pajero ,III 1999 – 2002 ,Внедорожник 3 дв. ,2000,530 000 ₽,178000,фиолетовый,nan,1845,93 × 85.8,4295,дисковые вентилируемые,J,220,3,5,5,6,2545,автомат,автомат,202 / 149 при 5000,185,318 при 4000,АИ-95,202 л.с.,3.5 л,215/1293,3497,71,дисковые вентилируемые,2510,полный,11.7 с,11.7,265/70/R16,"переднее, продольное",V-образное,13.2 л,17.5/10.8/13.2,распределенный впрыск (многоточечный),nan,10.4,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1885,1560,1560,nan,nan,nan
Mitsubishi ,Pajero ,III 1999 – 2002 ,Внедорожник 3 дв. ,2005,550 000 ₽,205000,синий,nan,1845,93 × 85.8,4295,дисковые вентилируемые,J,220,3,5,5,6,2545,автомат,автомат,202 / 149 при 5000,185,318 при 4000,АИ-95,202 л.с.,3.5 л,215/1293,3497,71,дисковые вентилируемые,2510,полный,11.7 с,11.7,265/70/R16,"переднее, продольное",V-образное,13.2 л,17.5/10.8/13.2,распределенный впрыск (многоточечный),nan,10.4,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1885,1560,1560,nan,nan,nan
Mercedes-Benz ,CLS ,I (C219) 2004 – 2008 ,Седан ,2006,800 000 ₽,119000,красный,nan,1403,92.9 × 86,4913,дисковые,E,118,4,4,7,6,2854,автомат,автомат,272 / 215 при 6400,250,350 при 3000,АИ-95,272 л.с.,3.5 л,505,3498,80,дисковые,2200,задний,6.7 с,6.7,245/45/R17,"переднее, продольное",V-образное,9.1 л,13/7/9.1,распределенный впрыск (многоточечный),1665,12.2,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1873,1603,1593,nan,nan,nan
Mercedes-Benz ,CLS ,I (C219) 2004 – 2008 ,Седан ,2006,850 000 ₽,150000,чёрный,nan,1403,92.9 × 86,4913,дисковые,E,118,4,4,7,6,2854,автомат,автомат,272 / 215 при 6400,250,350 при 3000,АИ-95,272 л.с.,3.5 л,505,3498,80,дисковые,2200,задний,6.7 с,6.7,245/45/R17,"переднее, продольное",V-образное,9.1 л,13/7/9.1,распределенный впрыск (многоточечный),1665,12.2,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1873,1603,1593,nan,nan,nan
Mercedes-Benz ,CLS ,I (C219) 2004 – 2008 ,Седан ,2007,870 000 ₽,140000,серебристый,nan,1403,98 × 90.5,4913,дисковые,E,118,4,4,7,8,2854,автомат,автомат,388 / 285 при 6000,250,530 при 2800,АИ-98,388 л.с.,5.5 л,505,5461,80,дисковые,2300,задний,5.4 с,5.4,245/45/R18,"переднее, продольное",V-образное,11.6 л,17/8.5/11.6,распределенный впрыск (многоточечный),1765,10.7,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-98,4,1873,1603,1593,nan,nan,nan
Mercedes-Benz ,CLS ,I (C219) 2004 – 2008 ,Седан ,2007,1 500 000 ₽,33270,чёрный,nan,1403,98 × 90.5,4913,дисковые,E,118,4,4,7,8,2854,автомат,автомат,388 / 285 при 6000,250,530 при 2800,АИ-98,388 л.с.,5.5 л,505,5461,80,дисковые,2300,задний,5.4 с,5.4,245/45/R18,"переднее, продольное",V-образное,11.6 л,17/8.5/11.6,распределенный впрыск (многоточечный),1765,10.7,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-98,4,1873,1603,1593,nan,nan,nan
Mercedes-Benz ,CLS ,I (C219) 2004 – 2008 ,Седан ,2007,850 000 ₽,274000,чёрный,nan,1403,83 × 92,4913,дисковые,E,135,4,4,7,6,2854,автомат,автомат,224 / 165 при 3800,246,440 при 1600,ДТ,224 л.с.,3.0 л,505,2987,80,дисковые,2280,задний,7 с,7,245/45/R17,"переднее, продольное",V-образное,7.6 л,10.6/5.9/7.6,nan,1745,17.7,Германия,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",задний,ДТ,4,1873,1603,1593,nan,nan,nan
