mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Chevrolet ,Caprice ,IV 1990 – 1996 ,Седан ,1991,290 000 ₽,379000,синий,nan,1415,94.9 × 88.4,5439,барабанные,D,180,4,5,4,8,2945,автомат,автомат,172 / 127 при 4200,190,345 при 2400,АИ-92,172 л.с.,5.0 л,-,5002,87,дисковые вентилируемые,nan,задний,10.5 с,10.5,205/75/R15,"переднее, продольное",V-образное,12.4 л,17/10/12.4,центральный впрыск (моновпрыск или одноточечный),1770,9.3,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-92,2,1968,1542,1568,nan,nan,nan
Chevrolet ,Caprice ,IV 1990 – 1996 ,Седан ,1992,239 000 ₽,321321,серый,nan,1415,94.9 × 88.4,5439,барабанные,D,180,4,5,4,8,2945,автомат,автомат,172 / 127 при 4200,190,345 при 2400,АИ-92,172 л.с.,5.0 л,-,5002,87,дисковые вентилируемые,nan,задний,10.5 с,10.5,205/75/R15,"переднее, продольное",V-образное,12.4 л,17/10/12.4,центральный впрыск (моновпрыск или одноточечный),1770,9.3,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-92,2,1968,1542,1568,nan,nan,nan
Chevrolet ,Caprice ,IV 1990 – 1996 ,Седан ,1994,850 000 ₽,375000,белый,nan,1415,101.6 × 88.4,5439,барабанные,D,180,4,5,4,8,2945,автомат,автомат,200 / 147 при 4400,200,393 при 2400,АИ-92,200 л.с.,5.7 л,-,5733,87,дисковые вентилируемые,nan,задний,9 с,9,235/70/R15,"переднее, продольное",V-образное,14.6 л,20/12/14.6,распределенный впрыск (многоточечный),1820,9.8,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-92,2,1968,1542,1568,nan,nan,nan
Chevrolet ,Caprice ,IV 1990 – 1996 ,Седан ,1993,900 000 ₽,300000,чёрный,nan,1415,94.9 × 88.4,5439,барабанные,D,180,4,5,4,8,2945,автомат,автомат,172 / 127 при 4200,190,345 при 2400,АИ-92,172 л.с.,5.0 л,-,5002,87,дисковые вентилируемые,nan,задний,10.5 с,10.5,205/75/R15,"переднее, продольное",V-образное,12.4 л,17/10/12.4,центральный впрыск (моновпрыск или одноточечный),1770,9.3,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-92,2,1968,1542,1568,nan,nan,nan
Chevrolet ,Suburban ,IX 1991 – 2001 ,Внедорожник 5 дв. ,1993,1 955 555 ₽,55555,синий,nan,1748,101.6 × 88.4,5560,барабанные,J,218,5,9,4,8,3340,автомат,автомат,210 / 154 при 4000,169,407 при 2800,АИ-92,210 л.с.,5.7 л,2936,5735,159,дисковые,3266,полный,12.5 с,12.5,nan,"переднее, продольное",V-образное,18.1 л,19.6/14.7/18.1,центральный впрыск (моновпрыск или одноточечный),2300,nan,США,бензин,"зависимая, рессорная",нет,"независимая, пружинная",полный,АИ-92,2,1941,nan,nan,nan,nan,nan
Chevrolet ,Suburban ,IX 1991 – 2001 ,Внедорожник 5 дв. ,1996,1 600 000 ₽,100000,синий,nan,1748,102.9 × 97,5560,барабанные,J,180,5,9,4,8,3340,автомат,автомат,180 / 132 при 3400,160,366 при 1700,ДТ,180 л.с.,6.5 л,2936,6500,159,дисковые,nan,полный,nan,nan,225/75/R16,nan,V-образное,17.4 л,nan,nan,2322,21.5,США,дизель,"зависимая, рессорная",турбонаддув,"независимая, пружинная",полный,ДТ,2,1941,nan,nan,nan,nan,nan
Chevrolet ,Suburban ,IX 1991 – 2001 ,Внедорожник 5 дв. ,1993,1 200 000 ₽,120000,белый,nan,1748,108 × 101.6,5560,барабанные,J,175,5,9,4,8,3340,автомат,автомат,233 / 171 при 3600,174,522 при 1600,АИ-92,233 л.с.,7.4 л,2936,7443,159,дисковые,3901,полный,11.4 с,11.4,245/75/R16,"переднее, продольное",V-образное,nan,nan,центральный впрыск (моновпрыск или одноточечный),2600,nan,США,бензин,"зависимая, рессорная",нет,"независимая, пружинная",полный,АИ-92,2,1941,nan,nan,nan,nan,nan
Chevrolet ,Suburban ,IX 1991 – 2001 ,Внедорожник 5 дв. ,1994,450 000 ₽,250000,белый,nan,1748,108 × 101.6,5560,барабанные,J,175,5,9,4,8,3340,автомат,автомат,233 / 171 при 3600,174,522 при 1600,АИ-92,233 л.с.,7.4 л,2936,7443,159,дисковые,3901,полный,11.4 с,11.4,245/75/R16,"переднее, продольное",V-образное,nan,nan,центральный впрыск (моновпрыск или одноточечный),2600,nan,США,бензин,"зависимая, рессорная",нет,"независимая, пружинная",полный,АИ-92,2,1941,nan,nan,nan,nan,nan
Chrysler ,Pacifica ,CS 2003 – 2008 ,Внедорожник 5 дв. ,2006,250 000 ₽,265231,серый,nan,1688,96 × 81,5052,дисковые,J,150,5,"5, 7",4,6,2954,автомат,автомат,253 / 186 при 6400,190,339 при 3900,АИ-95,253 л.с.,3.5 л,369/2250,3518,87,дисковые,nan,передний,10 с,10,235/65/R17,"переднее, поперечное",V-образное,nan,nan,распределенный впрыск (многоточечный),2015,9.9,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,2013,1676,1676,nan,nan,nan
Chrysler ,Pacifica ,CS 2003 – 2008 ,Внедорожник 5 дв. ,2004,385 000 ₽,136000,золотистый,nan,1688,96 × 81,5052,дисковые,J,150,5,"5, 7",4,6,2954,автомат,автомат,253 / 186 при 6400,190,339 при 3900,АИ-95,253 л.с.,3.5 л,369/2250,3518,87,дисковые,nan,передний,10 с,10,235/65/R17,"переднее, поперечное",V-образное,nan,nan,распределенный впрыск (многоточечный),2015,9.9,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,2013,1676,1676,nan,nan,nan
Chrysler ,Pacifica ,CS 2003 – 2008 ,Внедорожник 5 дв. ,2004,450 000 ₽,200000,золотистый,nan,1688,96 × 81,5052,дисковые,J,150,5,"5, 7",4,6,2954,автомат,автомат,253 / 186 при 6400,190,339 при 3900,АИ-95,253 л.с.,3.5 л,369/2250,3518,87,дисковые,nan,полный,10 с,10,235/65/R17,"переднее, поперечное",V-образное,nan,nan,распределенный впрыск (многоточечный),2160,9.9,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,2013,1676,1676,nan,nan,nan
Chrysler ,Pacifica ,CS 2003 – 2008 ,Внедорожник 5 дв. ,2004,390 000 ₽,200000,чёрный,nan,1688,96 × 81,5052,дисковые,J,150,5,"5, 7",4,6,2954,автомат,автомат,253 / 186 при 6400,190,339 при 3900,АИ-95,253 л.с.,3.5 л,369/2250,3518,87,дисковые,nan,полный,10 с,10,235/65/R17,"переднее, поперечное",V-образное,nan,nan,распределенный впрыск (многоточечный),2160,9.9,США,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,2013,1676,1676,nan,nan,nan
