mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,295 000 ₽,251000,синий,nan,1675,84 × 89,4470,барабанные,J,210,5,5,5,4,2620,механика,механика,128 / 94 при 5200,174,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,10.5 с,10.5,205/70/R15,"переднее, поперечное",рядное,10.6 л,12.6/8.6/10.6,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,168 000 ₽,180000,красный,nan,1675,84 × 89,4470,барабанные,J,205,5,5,4,4,2620,автомат,автомат,145 / 107 при 6200,nan,179 при 5200,АИ-95,145 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,nan,nan,205/70/R15,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1390,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,320 000 ₽,215000,чёрный,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1997,260 000 ₽,300000,синий,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,310 000 ₽,245000,синий,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,300 000 ₽,283000,синий,nan,1675,84 × 89,4470,барабанные,J,210,5,5,5,4,2620,механика,механика,128 / 94 при 5200,174,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,nan,передний,nan,nan,205/70/R15,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),nan,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1997,240 000 ₽,234000,чёрный,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1996,200 000 ₽,200000,зелёный,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1998,275 000 ₽,250000,серый,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
Honda ,CR-V ,I 1995 – 1999 ,Внедорожник 5 дв. ,1996,280 000 ₽,411000,серый,nan,1675,84 × 89,4470,барабанные,J,210,5,5,4,4,2620,автомат,автомат,128 / 94 при 5200,170,182 при 4200,АИ-95,128 л.с.,2.0 л,-,1973,58,дисковые,1900,полный,12.5 с,12.5,205/70/R15,"переднее, поперечное",рядное,9.9 л,12.7/8.4/9.9,распределенный впрыск (многоточечный),1430,9.2,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1750,1535,1535,nan,nan,nan
