mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2016,2 099 000 ₽,39000,красный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2017,2 240 000 ₽,25741,белый,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2016,1 867 000 ₽,109600,пурпурный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2016,1 949 000 ₽,39474,чёрный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2017,1 850 000 ₽,35000,чёрный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2017,1 950 000 ₽,78560,чёрный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Infiniti ,QX50 ,I Рестайлинг 2015 – 2017 ,Внедорожник 5 дв. ,2016,1 899 000 ₽,46658,чёрный,nan,1613,85 × 73.3,4745,дисковые вентилируемые,J,165,5,5,7,6,2880,автомат,автомат,222 / 163 при 6400,206,252 при 4800,АИ-95,222 л.с.,2.5 л,309,2496,80,дисковые вентилируемые,2305,полный,9.5 с,9.5,225/55/R18  245/45/R19,"переднее, продольное",V-образное,10.7 л,14.6/8.5/10.7,распределенный впрыск (многоточечный),1843,10.3,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1800,1550,1535,Euro 6,nan,nan
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,985 000 ₽,131607,чёрный,143,1486,76.5 × 75.6,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,160 / 118 при 5800,207,240 при 1500 – 4500,АИ-95,160 л.с.,1.4 л,310/905,1390,55,дисковые вентилируемые,1840,передний,8.3 с,8.3,215/55/R17,"переднее, поперечное",рядное,6.2 л,7.7/5.3/6.2,непосредственный впрыск (прямой),1386,10,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,Euro 5,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,995 000 ₽,31000,красный,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,1 149 000 ₽,39626,жёлтый,143,1486,76.5 × 75.6,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,160 / 118 при 5800,207,240 при 1500 – 4500,АИ-95,160 л.с.,1.4 л,310/905,1390,55,дисковые вентилируемые,1840,передний,8.3 с,8.3,215/55/R17,"переднее, поперечное",рядное,6.2 л,7.7/5.3/6.2,непосредственный впрыск (прямой),1386,10,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,Euro 5,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,935 000 ₽,60072,красный,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2016,1 800 000 ₽,25000,красный,143,1486,76.5 × 75.6,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,160 / 118 при 5800,207,240 при 1500 – 4500,АИ-95,160 л.с.,1.4 л,310/905,1390,55,дисковые вентилируемые,1840,передний,8.3 с,8.3,215/55/R17,"переднее, поперечное",рядное,6.2 л,7.7/5.3/6.2,непосредственный впрыск (прямой),1386,10,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,Euro 5,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2013,790 000 ₽,101000,белый,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,1 000 000 ₽,63600,жёлтый,143,1486,76.5 × 75.6,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,160 / 118 при 5800,207,240 при 1500 – 4500,АИ-95,160 л.с.,1.4 л,310/905,1390,55,дисковые вентилируемые,1840,передний,8.3 с,8.3,215/55/R17,"переднее, поперечное",рядное,6.2 л,7.7/5.3/6.2,непосредственный впрыск (прямой),1386,10,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,Euro 5,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2013,1 250 000 ₽,35621,красный,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,1 800 000 ₽,41500,чёрный,143,1486,76.5 × 75.6,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,160 / 118 при 5800,207,240 при 1500 – 4500,АИ-95,160 л.с.,1.4 л,310/905,1390,55,дисковые вентилируемые,1840,передний,8.3 с,8.3,215/55/R17,"переднее, поперечное",рядное,6.2 л,7.7/5.3/6.2,непосредственный впрыск (прямой),1386,10,Германия,бензин,"полунезависимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,Euro 5,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2013,880 000 ₽,109000,белый,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2014,1 200 000 ₽,25700,красный,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Volkswagen ,Beetle ,II (A5) 2011 – 2019 ,Хэтчбек 3 дв. ,2013,850 000 ₽,170000,чёрный,143,1486,-,4278,дисковые,C,145,3,4,7,4,2537,робот,робот,105 / 77 при 5000,180,175 при 1550 – 4100,АИ-95,105 л.с.,1.2 л,310/905,1197,55,дисковые вентилируемые,1780,передний,10.9 с,10.9,235/45/R18,"переднее, поперечное",рядное,5.9 л,7.3/5/5.9,непосредственный впрыск (прямой),1307,nan,Германия,бензин,"независимая, пружинная",турбонаддув,"независимая, пружинная",передний,АИ-95,4,1808,1554,1578,nan,5 / 5,EuroNCAP
Kia ,Rio ,IV 2017 – н.в. ,Хэтчбек 5 дв. ,2018,890 000 ₽,38768,белый,nan,1510,77 × 85.4,4240,барабанные,B,170,5,5,6,4,2600,автомат,автомат,123 / 90 при 6300,183,151 при 4850,АИ-92,123 л.с.,1.6 л,390/1075,1591,50,дисковые вентилируемые,1620,передний,11.6 с,11.6,185/65/R15  195/55/R16,"переднее, поперечное",рядное,6.8 л,8.9/5.6/6.8,распределенный впрыск (многоточечный),1203,10.5,Южная Корея,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1750,1524,1507,Euro 5,nan,nan
Kia ,Rio ,IV 2017 – н.в. ,Хэтчбек 5 дв. ,2018,795 000 ₽,59104,синий,nan,1510,72 × 84,4240,барабанные,B,170,5,5,6,4,2600,автомат,автомат,100 / 73 при 6000,174,132 при 4000,АИ-92,100 л.с.,1.4 л,390/1075,1368,50,дисковые вентилируемые,1610,передний,13.4 с,13.4,185/65/R15  195/55/R16,"переднее, поперечное",рядное,6.6 л,8.6/5.4/6.6,распределенный впрыск (многоточечный),1187,10.5,Южная Корея,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1750,1524,1507,Euro 5,nan,nan
Kia ,Rio ,IV 2017 – н.в. ,Хэтчбек 5 дв. ,2019,1 189 000 ₽,3489,белый,nan,1510,77 × 85.4,4240,барабанные,B,170,5,5,6,4,2600,автомат,автомат,123 / 90 при 6300,183,151 при 4850,АИ-92,123 л.с.,1.6 л,390/1075,1591,50,дисковые вентилируемые,1620,передний,11.6 с,11.6,185/65/R15  195/55/R16,"переднее, поперечное",рядное,6.8 л,8.9/5.6/6.8,распределенный впрыск (многоточечный),1203,10.5,Южная Корея,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1750,1524,1507,Euro 5,nan,nan
